defense,player,times_played,pts_per_min,trb_per_min,ast_per_min,blk_per_min,stl_per_min
Defense_aries-trikala,kostas-sloukas-1,2.0,0.2391304347826087,0.021739130434782608,0.18043478260869567,0.021739130434782608,0.0
Defense_aries-trikala,vassilis-spanoulis-1,2.0,0.7748868778280543,0.029411764705882356,0.330316742081448,0.0,0.09728506787330317
Defense_aries-trikala,brent-petway-1,1.0,0.7058823529411765,0.29411764705882354,0.0,0.05882352941176471,0.05882352941176471
Defense_aries-trikala,othello-hunter-1,2.0,0.6355498721227621,0.2851662404092072,0.029411764705882356,0.029411764705882356,0.043478260869565216
Defense_aries-trikala,oliver-lafayette-1,2.0,0.13043478260869565,0.1068840579710145,0.1286231884057971,0.0,0.04166666666666666
Defense_aries-trikala,vangelis-mantzaris-1,2.0,0.3724137931034483,0.07172413793103448,0.08896551724137931,0.0,0.054482758620689666
Defense_aries-trikala,bryant-dunston-1,2.0,0.7619047619047619,0.35119047619047616,0.03571428571428571,0.04166666666666666,0.0
Defense_aries-trikala,dimitris-agravanis-1,1.0,0.21739130434782608,0.3043478260869565,0.043478260869565216,0.08695652173913042,0.13043478260869565
Defense_aries-trikala,andreas-christodoulou-1,2.0,0.0,0.0,0.5,0.0,0.0
Defense_aries-trikala,dimitrios-katsivelis-1,1.0,0.3888888888888889,0.16666666666666666,0.0,0.0,0.05555555555555555
Defense_aries-trikala,brandon-penn-1,2.0,0.7274436090225564,0.1325187969924812,0.017857142857142856,0.013157894736842105,0.013157894736842105
Defense_aries-trikala,marios-batis-1,2.0,0.0,0.07179487179487179,0.0,0.0,0.0
Defense_aries-trikala,kevin-galloway-1,2.0,0.3741935483870967,0.13064516129032258,0.15564516129032258,0.04112903225806452,0.07338709677419357
Defense_aries-trikala,toarlyn-fitzpatrick-1,2.0,0.3685185185185185,0.2944444444444444,0.05,0.05555555555555555,0.018518518518518517
Defense_aries-trikala,muhammad-el-amin-1,2.0,0.4900568181818182,0.13920454545454547,0.17045454545454547,0.0,0.015151515151515154
Defense_aries-trikala,gaios-skordilis-1,2.0,0.22619047619047614,0.3968253968253968,0.0,0.09126984126984126,0.03571428571428571
Defense_aries-trikala,nikos-argyropoulos-1,2.0,0.42,0.04,0.115,0.0,0.0
Defense_aries-trikala,anastasios-antonakis-1,2.0,0.1111111111111111,0.2719298245614035,0.0,0.0,0.05555555555555555
Defense_aries-trikala,giannis-molfetas-1,2.0,0.16666666666666666,0.16666666666666666,0.03333333333333333,0.0,0.0
Defense_aries-trikala,vasileios-niforas-1,1.0,0.0,0.0,0.0,0.0,0.0
Defense_aries-trikala,esteban-batista-1,1.0,0.5789473684210527,0.3684210526315789,0.05263157894736842,0.0,0.0
Defense_aries-trikala,dimitris-diamantidis-1,2.0,0.9444444444444444,0.07407407407407407,0.40740740740740733,0.05555555555555555,0.14814814814814814
Defense_aries-trikala,vladimir-jankovic-1,2.0,0.4336870026525199,0.1246684350132626,0.2957559681697613,0.0,0.09416445623342176
Defense_aries-trikala,janis-blums-1,1.0,0.8,0.2,0.0,0.0,0.0
Defense_aries-trikala,aj-slaughter-1,2.0,0.25,0.12272727272727275,0.07272727272727272,0.0,0.0
Defense_aries-trikala,james-gist-1,2.0,0.4820261437908498,0.17320261437908496,0.1111111111111111,0.05555555555555555,0.027777777777777776
Defense_aries-trikala,eleftherios-bochoridis-1,2.0,0.4068627450980392,0.11274509803921567,0.2181372549019608,0.0,0.08333333333333333
Defense_aries-trikala,antonis-fotsis-1,2.0,0.4507246376811594,0.2536231884057971,0.07681159420289854,0.021739130434782608,0.0
Defense_aries-trikala,dimitrios-tsaldaris-1,2.0,0.4823232323232324,0.05976430976430976,0.018518518518518517,0.0,0.022727272727272728
Defense_aries-trikala,michail-kakiouzis-1,1.0,0.5294117647058824,0.17647058823529413,0.05882352941176471,0.0,0.05882352941176471
Defense_aries-trikala,dimitrios-mavroeidis-1,2.0,0.7314814814814814,0.2037037037037037,0.04629629629629629,0.0,0.037037037037037035
Defense_aries-trikala,uros-duvnjak-1,2.0,0.353125,0.09375,0.09375,0.0,0.04375
Defense_aries-trikala,nikola-pesakovic-1,1.0,0.0,0.0,0.0,0.0,0.0
Defense_aries-trikala,yiannis-psathas-1,1.0,0.4230769230769231,0.038461538461538464,0.07692307692307693,0.0,0.038461538461538464
Defense_aries-trikala,panagiotis-kafkis-1,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.08333333333333333
