defense,player,times_played,pts_per_min,trb_per_min,ast_per_min,blk_per_min,stl_per_min
Defense_kymis-bc,zamal-nixon-1,1.0,0.36363636363636365,0.045454545454545456,0.2727272727272727,0.045454545454545456,0.09090909090909091
Defense_kymis-bc,lucky-jones-1,1.0,0.34615384615384615,0.3076923076923077,0.07692307692307693,0.0,0.07692307692307693
Defense_kymis-bc,markel-starks-1,1.0,0.47368421052631576,0.02631578947368421,0.10526315789473684,0.0,0.05263157894736842
Defense_kymis-bc,dmitris-tasgkarakis-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,alex-harris-1,1.0,0.5454545454545454,0.2727272727272727,0.09090909090909091,0.0,0.045454545454545456
Defense_kymis-bc,thaddeus-mcfadden-1,1.0,0.4583333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0
Defense_kymis-bc,dominic-waters-1,2.0,0.3364661654135338,0.0,0.3176691729323308,0.0,0.09774436090225563
Defense_kymis-bc,donnie-mcgrath-1,1.0,0.21428571428571427,0.07142857142857142,0.21428571428571427,0.0,0.0
Defense_kymis-bc,daniel-orton-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,sean-evans-1,1.0,0.2916666666666667,0.16666666666666666,0.0,0.041666666666666664,0.041666666666666664
Defense_kymis-bc,epameinondas-papantoniou-1,1.0,0.6111111111111112,0.05555555555555555,0.0,0.05555555555555555,0.0
Defense_kymis-bc,kenny-gabriel-1,1.0,0.42857142857142855,0.23809523809523808,0.047619047619047616,0.0,0.0
Defense_kymis-bc,devoe-joseph-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,simeon-ioakimidis-1,1.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,cadarian-raines-1,1.0,0.35294117647058826,0.0,0.0,0.058823529411764705,0.0
Defense_kymis-bc,michael-stockton-1,1.0,0.0,0.5,0.0,0.0,0.0
Defense_kymis-bc,justin-jackson-1,1.0,0.0,0.14285714285714285,0.0,0.0,0.0
Defense_kymis-bc,jerel-blassingame-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,jamon-lucas-1,0.0,0.0,0.0,0.0,0.0,0.0
Defense_kymis-bc,steve-burtt-1,1.0,0.4722222222222222,0.08333333333333333,0.1388888888888889,0.0,0.05555555555555555
Defense_kymis-bc,ivan-maras-1,1.0,0.4,0.16666666666666666,0.0,0.0,0.03333333333333333
Defense_kymis-bc,dion-dixon-1,0.0,0.0,0.0,0.0,0.0,0.0
