actual_mean_10,actual_mean_5,actual_median_10,actual_median_5,actual_null,label,linreg_mean_10,linreg_mean_5,linreg_median_10,linreg_median_5,linreg_null,rf_mean_10,rf_mean_5,rf_median_10,rf_median_5,rf_null
0.06521739130434782,0.06521739130434782,0.06521739130434782,0.06521739130434782,0.06521739130434782,Defense_obradoiro_jonathan-tabu-1,0.03759110493304045,0.03759110493304045,0.035718298958442175,0.03759110493304045,0.038514288655847065,0.03208225108225108,0.032526533328076236,0.04127960927960928,0.0540488922841864,0.09415584415584415
0.09444444444444444,0.09444444444444444,0.09444444444444444,0.09444444444444444,0.09444444444444444,Defense_obradoiro_alex-urtasun-1,0.040357278772684926,0.040357278772684926,0.03650544571647127,0.040357278772684926,0.03575676216806795,0.06545451392663768,0.0412568951229942,0.03320200513309526,0.023441095467949685,0.0633442265795207
0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,Defense_obradoiro_jordi-grimau-1,0.03221996544102936,0.03221996544102936,0.0323572430825394,0.03221996544102936,0.032381833742277065,0.03402173913043478,0.033840579710144925,0.042756410256410256,0.029257246376811596,0.028007246376811602
0.06020066889632107,0.06020066889632107,0.06020066889632107,0.06020066889632107,0.06020066889632107,Defense_obradoiro_david-navarro-1,0.03273605852804501,0.03273605852804501,0.0317035977962888,0.03273605852804501,0.032948350866942124,0.023120377171847756,0.029072758124228704,0.024279668397315456,0.020988542145275887,0.008210180623973728
0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,Defense_obradoiro_mike-james-1,0.03533901617747692,0.03533901617747692,0.033261236172374344,0.03533901617747692,0.03469675315613126,0.053965378421900155,0.05128824476650563,0.018865487453722747,0.050706876953680015,0.03596014492753623
0.0,0.0,0.0,0.0,0.0,Defense_obradoiro_stefan-markovic-1,0.03505398049981051,0.03505398049981051,0.035308860968682465,0.03505398049981051,0.03448520333548852,0.07894736842105264,0.06708133971291866,0.04259301270417424,0.04736842105263158,0.06315789473684211
0.06203007518796993,0.06203007518796993,0.06203007518796993,0.06203007518796993,0.06203007518796993,Defense_real-madrid_alen-omic-1,0.033988325129522066,0.033988325129522066,0.04027199485094423,0.033988325129522066,0.03174027990794376,0.03922696562909801,0.051299645412711724,0.016114718614718616,0.045430979242556374,0.006666666666666668
0.0,0.0,0.0,0.0,0.0,Defense_real-madrid_pablo-aguilar-1,0.04480656879866332,0.04480656879866332,0.044053570614320914,0.04480656879866332,0.03634181457727235,0.02498107156001893,0.08071148486820613,0.056163625477520004,0.027077308656256027,0.02413793103448275
0.057443897099069524,0.057443897099069524,0.057443897099069524,0.057443897099069524,0.057443897099069524,Defense_real-madrid_antoine-diot-1,0.03329013720631327,0.03329013720631327,0.03276323578463118,0.03329013720631327,0.03317610148748082,0.0,0.002173913043478261,0.0025,0.004,0.007604938271604937
0.0,0.0,0.0,0.0,0.0,Defense_real-madrid_andres-rico-1,0.028081107649863594,0.028081107649863594,0.02754097627171315,0.028081107649863594,0.029310026624812947,0.01263157894736842,0.05263157894736843,0.04,0.061203007518797,0.03263157894736842
0.029411764705882363,0.029411764705882363,0.029411764705882363,0.029411764705882363,0.029411764705882363,Defense_real-madrid_albert-ventura-1,0.03633302365837063,0.03633302365837063,0.03661289349690867,0.03633302365837063,0.035434492747266566,0.046148349436392906,0.04831566179392266,0.05840673699282508,0.03353315766359244,0.018922140661271094
0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,Defense_real-madrid_blagota-sekulic-1,0.029224484691690776,0.029224484691690776,0.028687257276423697,0.029224484691690776,0.03015862638644924,0.033453598830836685,0.03418797953964194,0.028043478260869566,0.027471732400053843,0.028942320635347962
0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,Defense_real-madrid_ian-oleary-1,0.0332599886082511,0.0332599886082511,0.03273301061479386,0.0332599886082511,0.033153725585050295,0.00909090909090909,0.01553030303030303,0.0178030303030303,0.013636363636363637,0.02187950937950938
0.04,0.04,0.04,0.04,0.04,Defense_real-madrid_giorgi-shermadini-1,0.03503009192260872,0.03503009192260872,0.03988746906383206,0.03503009192260872,0.03241508910365475,0.031195340501792113,0.011805555555555555,0.03946418040490311,0.031160394265232972,0.02120669056152927
0.0,0.0,0.0,0.0,0.0,Defense_real-madrid_alberto-corbacho-1,0.028300626116939665,0.028300626116939665,0.027761052274455307,0.028300626116939665,0.02947295041287312,0.03333333333333333,0.024999999999999998,0.028125,0.0265625,0.03333333333333333
0.0,0.0,0.0,0.0,0.0,Defense_real-madrid_samardo-samuels-1,0.03223381930910115,0.03223381930910115,0.03206313296111192,0.03223381930910115,0.03244163045173794,0.07118055555555555,0.06472863247863248,0.0348897900683615,0.05864656177156178,0.07777777777777778
0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,Defense_real-madrid_alec-brown-1,0.027873138762906653,0.027873138762906653,0.02733247918285384,0.027873138762906653,0.029155674786842334,0.03333333333333333,0.029347826086956526,0.03768115942028986,0.029166666666666664,0.029166666666666664
0.0,0.0,0.0,0.0,0.0,Defense_real-madrid_jack-cooley-1,0.03233885783355582,0.03233885783355582,0.03229446283237523,0.03233885783355582,0.032470074149655796,0.030655273536252393,0.03449404795344728,0.06062625285223806,0.010344827586206895,0.0033370411568409337
0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,Defense_real-madrid_vitor-faverani-1,0.03241334594246987,0.03241334594246987,0.030694917432908794,0.03241334594246987,0.032525358267804776,0.06652992984027468,0.04628628236386857,0.040941173675400434,0.046732049559635766,0.04251753993133303
0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,Defense_real-madrid_nicolas-laprovittola-1,0.04309083984083961,0.04309083984083961,0.050269596339090575,0.04309083984083961,0.03586093646125316,0.05405779551046954,0.043702635290336904,0.041704433934016516,0.05113628296854979,0.05437264348554671
0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,Defense_real-madrid_milos-milisavljevic-1,0.025152651600306934,0.025152651600306934,0.02460508249395102,0.025152651600306934,0.02713656414069236,0.02383084815008846,0.023890179586402282,0.024374387936062933,0.024126539175793847,0.024947892858470107
