actual_mean_10,actual_mean_5,actual_median_10,actual_median_5,actual_null,label,linreg_mean_10,linreg_mean_5,linreg_median_10,linreg_median_5,linreg_null,rf_mean_10,rf_mean_5,rf_median_10,rf_median_5,rf_null
0.05357142857142857,0.05357142857142857,0.05357142857142857,0.05357142857142857,0.05357142857142857,Defense_aries-trikala_spiros-mourtos-1,0.04842445117338383,0.04842445117338383,0.04483192335792609,0.04842445117338383,0.05060798241153947,0.044986838777052805,0.03237556561085973,0.010745132060921534,0.037675211785118914,0.07703416149068322
0.0,0.0,0.0,0.0,0.0,Defense_aries-trikala_dimitris-kaklamanakis-1,0.022296624165628724,0.022296624165628724,0.021934394108293676,0.022296624165628724,0.023048877522003908,0.011904761904761906,0.02843915343915344,0.011904761904761906,0.02380952380952381,0.011243386243386244
0.0,0.0,0.0,0.0,0.0,Defense_aries-trikala_georgios-diamantakos-1,0.020355346113462725,0.020355346113462725,0.020105903269882708,0.020355346113462725,0.02024634377400088,0.0,0.0,0.0,0.0,0.0
0.12,0.12,0.12,0.12,0.12,Defense_aries-trikala_nikola-ivanovic-1,0.14226254493621682,0.14226254493621682,0.18221317326317457,0.14226254493621682,0.12655070496695436,0.20710123664850558,0.17849878335172453,0.1986954033041361,0.19892758915160264,0.22700534759358293
0.09375,0.09375,0.09375,0.09375,0.09375,Defense_aries-trikala_chris-singleton-1,0.06977090433947077,0.06977090433947077,0.06615468134448337,0.06977090433947077,0.06206491514212505,0.08329489944782298,0.04455943915817413,0.07782768349646782,0.06349222875439915,0.07103726030917233
0.16759259259259254,0.16759259259259254,0.16759259259259254,0.16759259259259254,0.16759259259259254,Defense_aries-trikala_nikos-gikas-1,0.10568617342528015,0.10568617342528015,0.14187195370380928,0.10568617342528015,0.09842025736526214,0.11396888757166761,0.08801714945521924,0.07755989111284674,0.10990252395551307,0.15393706293706294
0.0,0.0,0.0,0.0,0.0,Defense_aris_theodoros-ioakeimidis-1,0.01649490499427725,0.01649490499427725,0.016469751709430193,0.01649490499427725,0.014673202663883007,0.020180471993169212,0.022854962267452934,0.022165133162859143,0.024064886924810208,0.016807429739960682
0.04498781715133217,0.04498781715133217,0.04498781715133217,0.04498781715133217,0.04498781715133217,Defense_aris_keith-clanton-1,0.06582033200610123,0.06582033200610123,0.06463240393142873,0.06582033200610123,0.05331920310257044,0.06712945269300316,0.0538926680820089,0.08851314599759882,0.03853562210480423,0.007407407407407407
0.0,0.0,0.0,0.0,0.0,Defense_aris_ilias-theodoridis-1,0.02536679133740192,0.02536679133740192,0.024826186213867514,0.02536679133740192,0.027481136518238438,0.0,0.0027777777777777775,0.0,0.010629629629629631,0.0
0.0,0.0,0.0,0.0,0.0,Defense_aris_milan-milosevic-1,0.033258604929915656,0.033258604929915656,0.04072676245577039,0.033258604929915656,0.03887418446481747,0.027302631578947367,0.025528895768833847,0.04352258852258852,0.03526831785345717,0.007894736842105263
0.06756756756756757,0.06756756756756757,0.06756756756756757,0.06756756756756757,0.06756756756756757,Defense_aris_mckenzie-moore-1,0.06887137173770516,0.06887137173770516,0.06927802957038719,0.06887137173770516,0.06421934288873143,0.05327654209233157,0.05929440700251147,0.037641200908515894,0.06496700819891608,0.04997240697898593
